leaid,student_total,grad_rate_midpt
4800064,239,87.09205020920501
4800068,84,75
4800070,171,79.56140350877192
4800071,446,26.426008968609864
4800074,487,89.55852156057496
4800075,17675,29.459688826025463
4800076,268,83.50373134328358
4800080,303,86.18811881188118
4800082,38,71.84210526315789
4800093,1239,5.117029862792575
4800096,132,93.33333333333333
4800098,12,75
4800105,1355,92.47675276752769
4800106,1464,43.76707650273224
4800108,104,91.20192307692308
4800109,534,84.05430711610487
4800115,1359,80.67991169977925
4800118,662,93.62386706948641
4800124,373,87.21179624664879
4800125,1451,83.39283252929015
4800127,102,79.70588235294117
4800132,622,76.83762057877814
4800133,2342,65.51793339026473
4800139,258,79.37209302325581
4800142,1285,69.32840466926069
4800159,557,66.34470377019748
4800163,4206,77.18568711364718
4800171,630,56.93174603174603
4800174,2382,66.91939546599497
4800179,1111,93.04140414041404
4800184,412,92.54854368932038
4800185,324,48.108024691358025
4800195,722,95.31163434903047
4800199,56,58.55357142857143
4800200,263,65.471482889733835
4800202,9106,29.748737096419944
4800203,1157,94.7476231633535
4800204,645,96.11007751937984
4800205,3614,49.98007747648035
4800207,25689,52.264042975592666
4800209,13004,93.43417410027683
4800210,2805,94.21354723707665
4800211,11537,98.20464592181676
4800213,407,90.27764127764127
4800214,1130,68.6070796460177
4800227,200,45.705
4800231,555,90.35135135135135
4800235,1006,91.21868787276341
4800236,7414,34.800377663879146
4800241,2292,94.78970331588133
4800254,587,93.47870528109028
4800257,885,94.0180790960452
4800258,747,90.9772423025435
4800259,56,23.999999999999996
4800264,4272,95.62617041198502
4800266,1975,94.38582278481013
4800268,1228,95.476384364820845
4800271,2853,95.67157378198388
4800272,1255,95.47330677290836
4800274,2026,95.46001974333662
4800278,511,80.31115459882582
4800292,4748,95.95787700084246
4801400,101,80.94059405940594
4801404,127,59.724409448818896
4801405,1595,94.97115987460815
4801409,677,92.14771048744461
4801410,757,93.56406869220608
4801412,508,86.86220472440945
4801414,540,95.35185185185186
4801419,241,64.97925311203319
4801421,569,89.48154657293497
4801422,247,91.4736842105263
4801423,19,75
4801425,57,93.0701754385965
4801429,134,90.67164179104478
4801434,390,81.87435897435898
4801440,1329,95.60045146726861
4801448,826,30.00605326876513
4807350,10614,88.33314490295837
4807380,225,89.60000000000001
4807410,676,92.61390532544378
4807440,14323,88.79201284647071
4807470,1169,92.26261762189905
4807500,51,75
4807530,304,86.72697368421052
4807590,4363,94.44304377721753
4807650,776,93.10309278350516
4807680,367,89.86376021798365
4807710,66448,79.28614856730074
4807780,4415,95.89377123442809
4807800,4783,81.92285176667363
4807830,44198,89.62579754740034
4807890,17515,96.16026263202968
4807950,810,94.23086419753086
4807980,670,89.6492537313433
4808090,18806,92.36195894927151
4808100,580,92.0603448275862
4808130,28401,85.34618499348615
4808160,148,75
4808190,1134,92.72398589065256
4808230,616,93.14285714285714
4808280,3052,94.02391874180864
4808310,5906,93.50728073145953
4808340,2342,91.80230572160546
4808400,630,91.84444444444445
4808430,808,92.259900990099
4808460,178,77.69662921348313
4808490,198,80.83333333333334
4808520,240,84.1875
4808550,3426,89.76970227670753
4808580,1588,91.28211586901763
4808610,372,91.0752688172043
4808670,1946,95.64285714285714
4808700,62799,83.62419783754518
4808730,885,92.15141242937852
4808870,3191,94.57818865559386
4808880,1709,93.33645406670567
4808910,1647,95.18518518518519
4808940,62328,89.71203953279425
4809000,145,76.75862068965517
4809030,231,81.23376623376623
4809060,358,89.46368715083798
4809090,107,77.38317757009345
4809150,615,90.81463414634146
4809200,5332,94.14309827456864
4809280,274,81.83211678832116
4809300,821,93.36419001218026
4809330,145,75
4809360,1976,90.24898785425101
4809390,933,94.17148981779206
4809410,962,94.13721413721414
4809450,3890,96.81131105398458
4809540,320,87.515625
4809570,10319,92.98497916464774
4809630,3340,89.90209580838324
4809670,19672,83.0998881659211
4809690,506,92.32213438735178
4809720,3323,88.16882335239242
4809750,110,77.18181818181819
4809780,616,93.56818181818181
4809810,1892,95.40063424947147
4809860,9909,94.03491775153901
4809870,708,91.80649717514125
4809980,77,75
4810140,609,90.82101806239737
4810170,421,89.63182897862232
4810200,3288,81.30200729927007
4810230,21872,89.6248628383321
4810260,1361,94.20132255694342
4810320,879,94.44368600682594
4810350,544,89.75183823529412
4810380,138,78.47826086956522
4810440,236,85.9322033898305
4810470,786,92.69847328244275
4810500,898,77.33296213808464
4810590,603,91.22885572139303
4810650,323,85.35603715170278
4810710,6990,97.50257510729614
4810740,544,90.80147058823529
4810780,972,93.41563786008231
4810800,1591,91.23632935260842
4810830,295,82.77966101694915
4810860,151,80.16556291390728
4810890,2512,93.39171974522293
4810910,540,90.4074074074074
4810950,378,90.96560846560847
4810990,1464,93.81557377049181
4811010,1035,94.1768115942029
4811040,579,91.29533678756476
4811070,560,91.23214285714286
4811110,1090,94.70642201834863
4811190,11764,85.02414144848692
4811220,1247,89.53809141940658
4811250,409,89.51100244498777
4811280,4196,90.13465204957102
4811310,2261,93.67138434321097
4811340,2085,91.49736211031176
4811400,104,77.3076923076923
4811430,428,91.4018691588785
4811460,874,96.16933638443936
4811490,254,83.20866141732283
4811520,326,88.8957055214724
4811550,105,75
4811580,1493,87.67381111855325
4811610,1907,91.81541688515993
4811640,2318,94.80198446937015
4811680,51983,89.97479945366754
4811700,2898,93.33367839889578
4811730,727,90.9958734525447
4811790,15972,79.32137490608565
4811820,248,86.06854838709677
4811850,147,76.83673469387755
4811910,148,78.64864864864866
4811990,839,93.60429082240763
4812060,2081,93.95050456511294
4812090,1141,94.4250657318142
4812120,2880,89.73472222222222
4812150,287,83.3623693379791
4812180,10391,92.47541141372342
4812220,3098,94.53163331181408
4812240,353,85.69405099150141
4812360,147,78.46938775510203
4812390,1305,93.63908045977011
4812420,3726,93.9345142243693
4812460,1558,94.19897304236201
4812480,4095,92.08205128205128
4812510,976,94.49692622950819
4812540,183,77.95081967213115
4812640,1426,91.23211781206172
4812660,321,86.01246105919003
4812700,725,89.94206896551724
4812750,1684,95.19477434679334
4812780,6690,90.50298953662183
4812810,7758,95.2830626450116
4812870,641,91.01248049921996
4812990,2271,84.0471158080141
4813020,6821,97.92933587450521
4813050,23445,93.39812326722115
4813110,2396,89.38355592654423
4813170,3480,88.82614942528735
4813200,588,91.33503401360544
4813230,8581,92.44726721827294
4813260,496,91.20967741935485
4813290,1920,95.1171875
4813320,2518,88.55401111993646
4813350,524,90.81106870229007
4813380,117,77.05128205128204
4813410,601,91.21630615640599
4813440,866,91.864896073903
4813500,1298,94.37442218798151
4813530,3175,90.88598425196851
4813590,9570,85.54827586206896
4813620,99,77.42424242424244
4813650,3596,88.71106785317018
4813680,1026,93.51461988304092
4813710,498,91.30722891566265
4813740,73,74.99999999999999
4813770,119,79.28571428571429
4813800,564,90.0709219858156
4813860,1011,88.31256181998022
4813890,168,80.98214285714286
4813920,495,90.11111111111111
4813960,2184,95.69505494505495
4813980,324,88.11728395061728
4814010,477,90.38784067085953
4814070,852,93.07746478873239
4814130,772,91.9041450777202
4814160,336,89.94047619047619
4814190,546,90.69597069597069
4814250,274,88.35766423357664
4814280,35806,94.32751494162989
4814310,6093,88.41966190710652
4814370,4441,80.38707498311192
4814400,877,93.45381984036487
4814430,12105,90.00776538620404
4814450,994,94.69114688128772
4814490,646,92.11609907120743
4814520,1650,89.78060606060606
4814550,789,86.95817490494296
4814580,491,91.23217922606923
4814600,412,89.34223300970874
4814640,900,92.56888888888889
4814670,2648,89.24093655589124
4814700,1624,90.56896551724138
4814730,18054,93.71480004431152
4814760,1049,94.74165872259294
4814790,1030,92.96699029126214
4814820,1482,94.02834008097166
4814850,1540,94.9564935064935
4814880,721,93.20249653259361
4814920,136,78.63970588235294
4814970,2112,89.43797348484848
4815000,48167,91.36551996179958
4815120,267,83.25842696629213
4815150,756,92.98941798941799
4815180,3736,96.22216274089935
4815210,9731,97.5434179426575
4815240,7297,91.18226668493901
4815270,37915,85.68954239746802
4815300,894,91.99328859060402
4815330,5272,92.25094840667678
4815360,55,75
4815400,1413,87.95470629865535
4815480,269,83.92193308550185
4815510,3006,96.42880904856953
4815540,949,92.23603793466808
4815570,74,75
4815600,443,92.16704288939052
4815690,592,90.62837837837839
4815720,1159,93.02415875754961
4815750,5148,90.54428904428904
4815810,254,86.98818897637796
4815840,487,91.80698151950718
4815870,131,75
4815910,14690,92.47338325391424
4815930,1802,86.98779134295228
4815960,1921,91.9869859448204
4815990,378,90.84656084656083
4816020,356,89.33988764044945
4816080,541,92.10720887245841
4816110,109529,91.31316820202869
4816140,334,84.73053892215569
4816180,982,91.80753564154786
4816200,1461,93.72347707049965
4816230,139751,85.73051355625363
4816290,578,92.08650519031141
4816320,45,75
4816350,46,75
4816380,387,92.05426356589147
4816410,4649,94.81028178102818
4816440,496,89.75806451612904
4816500,2685,94.96499068901304
4816530,12795,87.33489644392341
4816570,715,92.29370629370628
4816620,11726,89.15452839843084
4816650,29,75
4816710,4161,89.42321557317952
4816740,22375,93.79503910614525
4816770,1508,95.10344827586208
4816860,10695,86.88948106591866
4816890,425,91.47058823529412
4816950,1787,92.86401790710688
4817010,636,93.30974842767296
4817040,1825,94.95452054794521
4817070,9554,85.59838810969228
4817100,949,92.02950474183352
4817130,155,76.64516129032258
4817160,1009,95.02180376610505
4817280,232,85.08620689655172
4817390,16466,81.33602575003036
4817460,319,87.85266457680251
4817580,849,94.95995288574794
4817610,3777,95.98437913688112
4817640,14003,89.09262300935512
4817700,17457,94.4962479234691
4817730,15768,90.04306189751395
4817760,6637,97.08934759680578
4817790,977,94.77175025588537
4817830,772,93.31606217616581
4817850,10271,90.10398208548341
4817880,1234,93.45542949756889
4817960,994,92.35412474849095
4818000,22904,79.50532658050994
4818030,224,85.91517857142857
4818060,6207,91.36072176574835
4818070,175,77.91428571428571
4818120,827,93.57315598548973
4818150,9902,84.47101595637245
4818180,36856,86.1212556978511
4818210,1369,93.08473338203068
4818280,3090,93.74466019417476
4818300,65665,80.91581512221123
4818330,314,87.5
4818360,4554,89.75581906016687
4818390,954,93.562893081761
4818480,896,92.1484375
4818540,5278,92.8933308071239
4818600,421,91.3064133016627
4818690,287,87.85714285714286
4818720,1245,93.28433734939759
4818750,373,91.94369973190348
4818780,191,81.75392670157068
4818810,5474,89.85732553891121
4818900,2900,81.97724137931034
4818940,1472,93.93614130434783
4819020,290,90.17241379310346
4819050,153,76.56862745098039
4819080,1279,91.57232212666145
4819110,396,86.64141414141415
4819140,155,82.64516129032258
4819170,2446,95.16148814390843
4819280,535,91.06542056074767
4819320,947,91.58394931362196
4819350,3749,91.46572419311816
4819380,5709,90.25783850061308
4819440,588,90.34013605442178
4819500,108,75
4819530,154,80.16233766233766
4819560,7619,96.54915343220895
4819620,471,90.74309978768578
4819650,73386,92.63945439184586
4819700,69984,84.02397690900777
4819740,986,93.40973630831643
4819770,523,90.63288718929255
4819820,758,84.99736147757255
4819830,7206,95.88329170135998
4819840,2966,93.9912339851652
4819950,5665,96.51844660194175
4819980,1073,92.25535880708296
4820010,37640,97.37441551540914
4820040,357,85.53221288515405
4820070,372,89.70430107526882
4820100,193,79.43005181347151
4820130,464,90.60344827586206
4820160,1001,91.7102897102897
4820190,2036,88.46021611001964
4820220,2513,90.70553123756466
4820250,26959,87.23520902110613
4820280,7177,84.68649853699317
4820310,684,90.65204678362572
4820340,57818,90.19362482271957
4820400,612,90.61764705882352
4820460,327,90.8256880733945
4820500,2433,94.07644882860666
4820550,913,93.70317634173057
4820600,10355,94.11994205697731
4820610,168,81.33928571428571
4820640,2022,93.01928783382789
4820700,2175,92.66896551724138
4820760,1541,91.63789746917587
4820790,260,81.28846153846155
4820850,1316,95.83282674772036
4820960,1466,92.94270122783082
4820970,110,77.31818181818181
4821000,531,90.23540489642184
4821030,1185,94.35696202531645
4821060,2405,87.14386694386695
4821090,126,77.02380952380952
4821150,21881,89.09213472876012
4821180,173,81.15606936416184
4821270,305,82.81967213114754
4821300,155,78.7741935483871
4821330,274,86.05839416058394
4821360,2147,95.27433628318585
4821390,6102,91.5532612258276
4821420,30668,88.01007564888484
4821450,1012,92.28458498023716
4821480,76,75
4821540,786,94.43002544529261
4821590,410,90.03658536585365
4821600,964,91.61929460580913
4821630,472,86.58050847457628
4821660,12836,95.04682143970085
4821720,4613,89.82852807283764
4821750,1564,92.17966751918158
4821780,4110,89.78540145985401
4821810,1619,92.72637430512663
4821840,78,75
4821900,638,92.65673981191222
4821930,381,86.44356955380577
4821960,777,92.2960102960103
4821990,110,77.18181818181819
4822020,82,75
4822050,548,91.22262773722628
4822120,970,93.2340206185567
4822170,5373,85.18760469011725
4822230,691,91.93777134587555
4822260,394,87.22081218274111
4822320,1567,95.22080408423739
4822350,192,85.234375
4822380,867,93.88465974625144
4822410,1731,94.31831311380705
4822470,15057,90.09191738062032
4822500,619,94.0064620355412
4822530,18465,88.70945031139993
4822560,884,94.41289592760181
4822590,567,91.88712522045854
4822620,37,75
4822650,234,84.61538461538461
4822680,143,78.46153846153845
4822740,443,87.45823927765237
4822770,681,91.11306901615272
4822800,604,91.5976821192053
4822830,829,88.43063932448733
4822850,112,75
4822890,837,90.31063321385902
4822920,1505,86.87774086378738
4822970,3062,94.27629000653167
4822980,772,92.83937823834196
4823010,3984,84.8933232931727
4823040,188,82.34042553191489
4823070,514,91.3035019455253
4823100,3982,92.2722250125565
4823140,96,75
4823160,205,78.80487804878048
4823190,137,76.970802919708035
4823250,5319,96.77345365670237
4823280,1699,94.72513243084168
4823310,1186,87.18212478920742
4823370,653,92.52373660030628
4823400,735,93.71020408163265
4823430,1819,92.22100054975262
4823460,442,90.82579185520362
4823490,988,93.02125506072873
4823640,190186,77.32745312483569
4823670,868,91.50806451612902
4823730,346,89.69653179190752
4823760,112,75
4823790,2666,92.20442610652663
4823820,3081,96.0295358649789
4823850,952,94.10504201680672
4823880,577,92.47833622183708
4823910,36700,92.3341689373297
4824000,1873,91.9503470368393
4824030,6921,84.32972113856378
4824060,20517,95.0938733733002
4824100,5545,94.15347159603246
4824120,824,93.25970873786409
4824150,1004,94.5398406374502
4824180,2128,94.95394736842105
4824210,1124,91.88256227758006
4824240,443,91.8961625282167
4824260,1464,95.1256830601093
4824300,240,85.625
4824330,334,84.29640718562874
4824360,79,75
4824420,33999,92.15115150445601
4824450,567,89.47971781305114
4824480,701,90.64051355206847
4824530,795,93.65408805031447
4824590,4277,85.92775309796586
4824600,1235,94.0744939271255
4824630,2235,92.22102908277405
4824660,80,75
4824730,1022,93.75440313111545
4824750,1029,91.99611273080662
4824780,778,94.18766066838046
4824810,692,92.00722543352602
4824840,704,91.42613636363636
4824900,177,80.33898305084746
4824930,4471,94.44911652874077
4824960,1419,93.43269908386188
4824990,21840,85.17696886446886
4825020,625,91.416
4825140,942,94.26963906581742
4825170,65370,92.29369741471623
4825200,3057,93.70166830225712
4825230,1020,89.19999999999999
4825260,31300,93.82223642172525
4825290,6,75
4825320,1575,90.46730158730159
4825440,597,84.78726968174205
4825470,221,81.51583710407239
4825500,2920,91.45856164383562
4825530,628,90.45382165605096
4825560,1057,93.64333017975403
4825590,4756,92.18397813288477
4825620,3388,93.14403778040142
4825660,32059,86.64740010605446
4825680,3225,80.46728682170543
4825710,1264,92.93117088607595
4825740,47630,91.10640352718875
4825790,140,76.71428571428572
4825800,226,81.8362831858407
4825870,243,82.53086419753086
4825890,195,81.92307692307692
4825920,882,91.90816326530611
4825950,210,78.92857142857143
4825980,1600,94.439375
4826040,3566,90.27930454290521
4826100,1901,90.08837453971594
4826130,32213,83.52022475398131
4826160,412,66.1747572815534
4826190,6923,90.78188646540517
4826220,235,88.23404255319149
4826250,481,90.76923076923077
4826280,2726,87.90645634629493
4826310,2892,96.29771784232366
4826340,627,91.85167464114832
4826370,358,85.50279329608938
4826400,1195,92.9907949790795
4826430,3532,96.10475651189128
4826470,7074,93.72052586938084
4826490,2383,90.634494334872
4826580,24866,91.89017131826591
4826610,1766,94.64439411098527
4826640,3052,96.18676277850591
4826670,6170,96.64116693679092
4826700,128,75
4826790,23662,89.5862564449328
4826850,351,88.8034188034188
4826910,367,90.20435967302453
4826970,92,75
4827000,206,80.53398058252428
4827030,30075,95.58513715710723
4827090,123,75
4827120,142,75
4827180,715,90.86013986013987
4827210,882,93.32426303854876
4827240,2605,84.8042226487524
4827270,145,77.06896551724138
4827300,50833,93.36137941888143
4827330,798,92.50877192982456
4827390,2431,89.77334430275607
4827420,2916,93.87379972565158
4827450,1991,90.86288297338021
4827510,3335,95.01889055472265
4827540,675,92.3525925925926
4827570,353,94.58923512747874
4827600,141,78.72340425531915
4827630,249,85.78313253012048
4827690,3197,94.61151079136691
4827720,5839,90.33550265456414
4827750,1192,92.5251677852349
4827780,3753,91.05515587529976
4827810,1468,95.11444141689374
4827870,5290,89.13572778827978
4827890,454,85.47797356828194
4827930,38,75
4827960,222,79.79729729729729
4827990,358,93.03351955307262
4828020,884,93.70701357466064
4828110,7853,93.87571628676939
4828140,33,75
4828170,74,75
4828200,1465,95.13378839590445
4828230,195,82.6923076923077
4828290,11568,90.45150414937758
4828350,395,87.0253164556962
4828380,3272,96.26283618581907
4828410,458,91.26637554585153
4828500,23679,86.33628953925418
4828530,75,75
4828550,7803,89.57964885300525
4828590,1316,91.77963525835867
4828620,1594,91.09974905897114
4828650,1724,92.20069605568446
4828680,3275,92.69679389312978
4828710,1973,95.2113532691333
4828740,11540,91.69705372616984
4828780,1085,93.35483870967741
4828890,7974,85.52646099824429
4828920,31941,92.87079302463917
4829010,3670,91.21062670299727
4829040,321,86.99065420560747
4829100,1339,95.29574309185959
4829130,830,85.21807228915662
4829160,4873,85.63595321157398
4829190,554,88.24187725631768
4829220,400,89.46249999999999
4829250,308,87.1103896103896
4829280,626,92.20766773162939
4829400,1265,88.00790513833992
4829460,379,89.36675461741426
4829520,261,85.93869731800766
4829580,914,90.78446389496717
4829670,24565,89.81457358029718
4829700,438,89.95433789954338
4829820,1308,94.48470948012232
4829850,21431,95.57146190098456
4829880,164,78.29268292682927
4829910,326,89.26380368098158
4829940,177,82.71186440677965
4830000,231,83.57142857142857
4830030,232,84.56896551724137
4830060,3595,96.45006954102921
4830120,1802,95.35238623751388
4830180,432,87.39583333333333
4830210,273,80.93406593406593
4830250,5248,90.2999237804878
4830300,424,88.58490566037736
4830340,984,89.45325203252033
4830360,230,84.58695652173914
4830390,40584,89.52910013798541
4830420,1827,91.1072796934866
4830480,149,81.94630872483222
4830570,18403,85.66114220507527
4830600,6692,90.77898983861327
4830640,6742,97.23894986650845
4830660,83,75
4830690,467,89.80728051391863
4830720,654,91.70489296636084
4830750,338,88.52071005917159
4830780,145,78.72413793103449
4830810,232,83.08189655172414
4830870,746,93.54959785522789
4830930,1424,92.55407303370787
4830950,3014,92.28301260783013
4831040,15903,88.68295290196818
4831170,1776,93.31137387387388
4831230,1021,91.97257590597454
4831260,6474,93.00123571207908
4831290,670,91.88507462686567
4831320,102,75
4831380,101,75
4831470,389,89.30334190231362
4831500,152,75
4831560,244,82.56147540983606
4831620,135,74.99999999999999
4831650,325,87.40615384615384
4831760,5194,96.6184058529072
4831770,1331,94.1863260706236
4831860,330,92.51515151515152
4831890,1307,94.81484315225708
4831920,189,69.98412698412697
4831950,410,89.73170731707317
4831970,300,84.56666666666666
4832090,6039,85.6267593972512
4832130,1076,87.28810408921933
4832160,1562,95.81306017925736
4832190,2649,91.37599093997734
4832220,179,83.88268156424581
4832250,302,87.54966887417218
4832280,4562,92.91341516878563
4832310,2617,95.35001910584639
4832340,1197,90.18045112781955
4832370,7995,91.88217636022515
4832400,12016,91.49484021304927
4832430,616,91.6314935064935
4832460,829,92.96260554885404
4832490,206,79.29611650485435
4832610,566,91.93462897526501
4832640,853,91.18874560375146
4832700,195,82.61538461538461
4832730,980,91.91224489795918
4832740,1031,93.07953443258972
4832790,721,93.12898751733704
4832880,105,75
4832910,540,92.79629629629629
4832940,65756,88.86933511770789
4832970,353,86.43059490084985
4833010,2372,92.40134907251266
4833030,338,87.91124260355029
4833090,110,79.77272727272728
4833120,91344,93.507323962165
4833180,16133,93.03502138473935
4833240,246,80.1219512195122
4833340,152,76.67763157894737
4833360,962,94.42099792099793
4833390,254,81.79133858267717
4833420,121,77.23140495867769
4833630,565,90.36637168141593
4833660,618,91.48058252427185
4833690,751,94.44873501997336
4833720,1683,94.53178847296495
4833780,1635,94.73516819571866
4833840,710,90.96619718309859
4833870,383,89.47780678851176
4833900,128,77.109375
4833960,86,75
4833980,241,81.03734439834025
4834020,1418,88.69746121297602
4834050,2813,91.92890152861713
4834110,958,92.59498956158663
4834170,3058,92.90745585349902
4834230,541,91.82070240295748
4834260,955,94.48062827225132
4834290,3013,91.34417524062395
4834320,57252,86.83677426116118
4834380,18,75
4834440,18594,96.74308916854899
4834470,2306,85.64830875975716
4834500,737,92.78154681139756
4834550,1999,90.6608304152076
4834560,200,79.05
4834630,288,87.65625
4834650,1921,93.8558042686101
4834680,153,78.52941176470588
4834710,454,90.15418502202644
4834770,465,81.87096774193549
4834800,832,91.04447115384616
4834830,21724,96.0516019149328
4834860,34451,90.42315172273665
4834920,1248,94.80128205128204
4834980,4143,92.25271542360608
4835010,2333,95.38662666095156
4835040,376,87.46010638297872
4835070,5017,88.43791110225234
4835100,47565,94.28708083674971
4835130,1744,94.26949541284404
4835190,3041,93.65570536007893
4835250,2261,89.96107916850951
4835310,1119,95.00804289544236
4835340,455,88.94285714285714
4835370,545,90.71009174311928
4835400,8108,82.52059694129255
4835430,4057,92.89425684002958
4835490,810,76.25185185185185
4835520,1600,91.97
4835550,680,92.98529411764706
4835560,704,91.46732954545455
4835570,1278,94.72691705790298
4835580,1155,94.36709956709957
4835700,125,75
4835730,82,75
4835740,922,93.43817787418655
4835760,395,76.62784810126583
4835800,1790,89.77262569832402
4835820,79,75
4835850,3513,91.42442356959863
4835910,2524,81.89896988906497
4836000,5841,97.34035267933574
4836180,497,89.79879275653923
4836210,916,94.79475982532752
4836240,2563,86.52243464689816
4836300,896,93.87388392857143
4836360,1498,89.22229639519358
4836390,498,88.96987951807229
4836450,1065,92.94460093896713
4836480,330,84.08787878787878
4836510,189,79.52380952380952
4836540,2182,84.09303391384051
4836570,703,90.56472261735419
4836660,5589,92.83020218285918
4836750,948,95.60337552742617
4836780,782,88.65601023017904
4836960,826,93.69612590799032
4836970,1325,82.99773584905661
4836990,110,77.45454545454545
4837020,31393,86.60965820405823
4837080,105,75
4837110,576,91.71006944444446
4837140,11878,93.29188415558174
4837150,8114,97.98656642839536
4837170,2110,92.53459715639809
4837200,745,91.56107382550336
4837230,163,75
4837260,1174,93.34667802385009
4837320,516,91.18217054263566
4837380,257,80.19455252918289
4837410,2033,95.52828332513526
4837440,2793,84.65592552810598
4837470,210,81.71428571428571
4837500,132,76.93181818181819
4837590,1519,88.86899275839369
4837650,13165,96.32069882263578
4837710,860,93.55581395348837
4837740,7386,86.85228811264555
4837800,892,94.00784753363229
4837830,310,84.62903225806451
4837860,345,84.18260869565216
4837900,699,88.21888412017168
4838040,198,78.81818181818181
4838080,40475,93.34374305126622
4838100,171,83.59649122807018
4838160,91,75
4838190,2034,94.1558505408063
4838220,4190,94.39403341288784
4838280,71,75
4838310,252,83.09523809523809
4838360,1644,92.5176399026764
4838400,778,93.61953727506426
4838430,576,91.37152777777777
4838460,1101,93.17529518619436
4838490,475,87.42105263157895
4838520,195,81.07692307692308
4838580,1255,95.200796812749
4838610,228,80.98684210526316
4838640,317,88.99053627760253
4838700,13106,87.82778879902335
4838730,48998,80.16359851422506
4838760,612,90.7843137254902
4838790,11078,90.39944033218993
4838820,1231,88.73354995938263
4838850,4024,85.82082504970178
4838900,10326,84.05258570598488
4838910,277,87.0216606498195
4838970,8025,83.14953271028038
4839000,278,88.59712230215827
4839030,551,90.7168784029038
4839120,137,76.75182481751824
4839150,615,90.33170731707317
4839180,2426,91.41014014839241
4839210,171,76.66666666666666
4839270,4128,87.88347868217055
4839300,1014,95.59072978303747
4839330,800,93.85625
4839360,1229,91.74043938161107
4839390,372,89.18010752688173
4839450,280,87.55
4839480,14303,94.6634971684262
4839510,462,88.72294372294373
4839540,650,90.60153846153847
4839570,982,94.40529531568228
4839600,482,88.2116182572614
4839630,2733,92.465788510794
4839690,6429,89.3487323067351
4839750,2295,93.01481481481481
4839780,457,91.66301969365426
4839870,1226,95.26916802610114
4839900,287,85.17421602787456
4839930,11444,95.82322614470465
4839960,644,91.50621118012421
4839990,8849,88.5528308283422
4840020,1877,87.58710708577516
4840080,5993,88.99182379442684
4840110,462,91.96969696969697
4840170,93,75
4840200,110,75
4840230,2471,94.99797652772156
4840290,133,77.25563909774436
4840320,479,91.5553235908142
4840350,2126,94.10395108184383
4840410,800,93.42750000000001
4840440,1186,90.83052276559866
4840470,191,79.31937172774869
4840500,318,87.02830188679245
4840550,1658,91.91917973462003
4840590,333,83.42342342342342
4840620,492,87.70731707317073
4840650,2082,89.7478386167147
4840680,10219,76.02818279675115
4840710,49530,88.98659398344438
4840740,3945,89.37515842839036
4840770,401,80.08728179551122
4840800,800,93.47125
4840890,168,77.85714285714286
4840920,5158,89.15393563396665
4840950,13455,92.02772203641769
4841010,789,93.50190114068441
4841070,3511,94.85673597265736
4841100,32993,87.12839087079078
4841190,1257,94.33969769291966
4841220,33330,83.05733573357335
4841250,318,84.29245283018868
4841280,2649,88.24424311060778
4841340,334,87.70958083832335
4841350,3483,89.14240597186334
4841400,549,88.62112932604735
4841430,660,92.47121212121212
4841520,2601,95.7520184544406
4841550,242,81.69421487603304
4841580,493,89.80730223123732
4841610,685,91.40437956204379
4841670,510,89.81372549019608
4841700,155,78.67741935483872
4841760,357,86.37254901960785
4841790,184,81.44021739130434
4841820,3643,89.59566291517979
4841850,409,89.37652811735941
4841880,1243,93.08769106999196
4841910,442,89.14027149321267
4841970,1670,94.81676646706586
4842030,1751,88.33637921187893
4842060,1104,89.40942028985506
4842090,510,89.99607843137255
4842120,586,92.19283276450511
4842210,1416,94.16454802259886
4842240,1470,93.23265306122448
4842280,3426,89.65761821366024
4842300,1354,93.36779911373706
4842330,7866,82.54970760233918
4842360,605,87.77685950413223
4842390,84,75
4842420,102,75
4842450,3847,89.12763192097738
4842480,6162,90.657740993184035
4842510,8037,85.38223217618514
4842570,121,77.23140495867769
4842630,528,91.34469696969697
4842660,596,91.4010067114094
4842690,697,89.80344332855093
4842780,137,78.61313868613138
4842810,753,92.87118193891102
4842840,472,89.83050847457628
4842870,144,89.2361111111111
4842900,635,93.09763779527559
4842930,569,92.42179261862917
4842960,10540,95.5758064516129
4842990,1397,88.95490336435219
4843110,79,75
4843140,496,90.87701612903226
4843170,185,80.5945945945946
4843200,1113,88.5058400718778
4843230,839,93.32896305125149
4843260,1236,95.00161812297735
4843290,1213,92.97774113767518
4843320,1008,89.58531746031747
4843350,3860,97.06891191709845
4843400,152,78.15789473684211
4843470,14920,90.17640750670242
4843530,558,93.15412186379928
4843560,254,85.74803149606299
4843650,46982,93.27597803414073
4843680,158,80.31645569620252
4843720,4713,81.14810099724167
4843760,513,91.21832358674465
4843800,5574,94.15644061715105
4843860,639,92.03755868544602
4843890,1218,95.10919540229884
4843920,2346,94.27536231884058
4843950,971,93.51699279093718
4843980,274,89.8905109489051
4844010,1720,91.28255813953488
4844040,230,81.45652173913044
4844110,1607,91.19041692594897
4844150,12356,86.01408222725802
4844160,5243,86.43868014495519
4844280,14566,74.86825484003845
4844310,250,82.668
4844410,865,93.73988439306359
4844430,5856,96.11321721311475
4844470,695,91.40143884892086
4844520,142,78.38028169014085
4844580,977,94.12691914022517
4844670,945,92.04338624338625
4844710,310,86.85483870967741
4844730,7874,86.89763779527559
4844800,6686,96.41070894406222
4844810,279,88.65591397849462
4844820,545,90.00917431192661
4844890,396,89.5580808080808
4844910,136,75
