leaid,state,region,dist,children,pct_pov,pct_SP,SP_MOE,pct_HHVJ,HHVJ_MOE,pct_CC,CC_MOE,pct_NCI,nci_MOE,pct_CD,CD_MOE,pct_CLI,CLI_MOE
1708500,Illinois,North Central,Carmi-White County Community Unit School District 5,1346,17.359592020511627,26.198631525039673,8,26.073381304740906,4,1.704985834658146,1.5,9.460211545228958,5.5,9.21248123049736,4,0,1
1708550,Illinois,North Central,Community Unit School District 300,23008,7.917775213718414,25.248423218727112,3.5,28.62173020839691,1.5,2.880658395588398,1,4.3229371309280396,1.5,2.286161296069622,0.5,4.272427037358284,1.5
1708580,Illinois,North Central,Carrier Mills-Stonefort Community Unit School District,469,33.41645896434784,44.329896569252014,16,25.25160014629364,5.5,3.412969410419464,3.5,22.698412835597992,18.5,11.940298229455948,8,0,2.5
1708610,Illinois,North Central,Carrollton Community Unit School District 1,713,12.835821509361267,28.62318754196167,11.5,33.81294906139374,5.5,1.54340835288167,2,9.050772339105606,7,4.4880785048007965,4.5,0,1.5
1708640,Illinois,North Central,Carterville Community Unit School District 5,2220,12.327365577220917,26.574119925498962,7.5,29.534313082695007,4.5,1.3163481839001179,1,13.380281627178192,6.5,4.954954981803894,3,1.0360360145568848,1.5
1708730,Illinois,North Central,Cary Community Consolidated School District 26,3961,7.419675588607788,15.992344915866852,5,25.250452756881714,2.5,1.0515383444726467,1,1.152568869292736,1.5,3.685937821865082,2,0.20196919795125723,0.5
1708790,Illinois,North Central,Cass School District 63,1207,6.086956337094307,31.21131658554077,17,22.541743516921997,4.5,1.0559006594121456,1,7.707253843545914,7.5,6.959403306245804,4,0,1
1708970,Illinois,North Central,Center Cass School District 66,1952,4.792626574635506,12.701830267906189,6.5,27.116212248802185,3.5,0.27374185156077147,0.5,4.521384835243225,3.5,4.047131165862083,3,0.8709016256034374,1.5
1709100,Illinois,North Central,Central A & M Community Unit School District 21,941,9.84204113483429,20.071685314178467,5,21.418826282024384,3.5,2.5627335533499718,2.5,9.44540724158287,6.5,3.7194475531578064,3,0.2125398488715291,1
1709150,Illinois,North Central,Central School District 51,2012,4.137931019067764,22.085560858249664,11,22.329427301883698,4,0.4663363564759493,1,2.3110784590244293,2.5,2.783300168812275,2.5,0,0.5
1709170,Illinois,North Central,Central School District 104,641,15.991902351379395,28.32699716091156,17.5,21.93140834569931,6.5,0,0.5,11.75917237997055,8,2.0280811935663223,3,0,1.5
1709180,Illinois,North Central,Central City School District 133,375,34.3478262424469,29.0076345205307,11,27.13107168674469,6,0.40444894693791866,1.5,16.135084629058838,10,3.999999910593033,3,0,3
1709210,Illinois,North Central,Lockport School District 91,982,7.941176742315292,29.490292072296143,15.5,25.71052610874176,4.5,0.726577453315258,1,0.7331378292292356,1.5,2.4439917877316475,2.5,0,1.5
1709270,Illinois,North Central,Centralia School District 135,2004,38.34196925163269,56.045424938201904,11,26.386886835098267,3.5,2.5736598297953606,1.5,16.379310190677643,5.5,16.367265582084656,5.5,0,1
1709300,Illinois,North Central,Centralia High School District 200,3286,25.34562349319458,48.40093553066254,8,25.947073101997375,2.5,1.9207146018743515,1,16.19398146867752,4,12.964090704917908,4,0,0.5
1709330,Illinois,North Central,Cerro Gordo Community Unit School District 100,440,13.49911242723465,26.146790385246277,9,20.51597088575363,5.5,0.1523229293525219,1,21.621622145175934,17.5,12.954545021057129,8,0,2.5
1709400,Illinois,North Central,Chadwick-Milledgeville Community Unit School District 399,474,11.286681890487671,24.82435554265976,11.5,19.113756716251373,4,0,1,5.945945903658867,6.5,1.4767932705581188,2,0,2.5
1709420,Illinois,North Central,Champaign Community Unit School District 4,11618,17.63349026441574,33.479124307632446,5,28.03526222705841,2,5.937081202864647,1,10.46975925564766,3.5,5.5517300963401794,1.5,8.220003545284271,2.5
1709510,Illinois,North Central,Chaney-Monge School District 88,709,15.977443754673004,45.35433053970337,16.5,35.88007688522339,7,2.115003392100334,3,16.118420660495758,12,5.0775740295648575,4,15.937940776348114,17
1709540,Illinois,North Central,Channahon School District 17,2147,11.521738767623901,19.050025939941406,9,25.286930799484253,3.5,0.6682161707431078,1,0.17111566849052906,0.5,1.024685613811016,1,0.8383790962398052,1
1709600,Illinois,North Central,Charleston Community Unit School District 1,2976,18.68208944797516,27.269288897514343,9.5,27.24631130695343,3.5,0.9704027324914932,1,7.8489817678928375,4.5,7.358870655298233,4,0,0.5
1709780,Illinois,North Central,Chester Non-High School District 122,157,10.204081982374191,13.008129596710205,10,21.36363685131073,7.5,0.5509641952812672,3.5,8.474576473236084,8.5,5.73248416185379,4,0,7
1709810,Illinois,North Central,Chester Community Unit School District 139,1415,16.103896498680115,47.658175230026245,15.5,21.798832714557648,4,1.1505922302603722,1.5,13.179190456867218,6,8.197879791259766,4.5,0,1
1709850,Illinois,North Central,Chester-East Lincoln Community Csd 61,653,9.433962404727936,24.548736214637756,9.5,24.61734712123871,5.5,0.9892827831208706,1.5,7.918263226747513,4.5,11.332312226295471,6.5,2.1439509466290474,3
1709930,Illinois,North Central,Chicago Public School District 299,399883,23.086918890476227,48.09889793395996,1,27.133485674858093,0,3.742893785238266,0,19.146226346492767,1,3.9421532303094864,0,7.815786451101303,0.5
1709960,Illinois,North Central,Chicago Heights School District 170,4562,32.94711709022522,46.436962485313416,7,27.54557728767395,3.5,2.9006242752075195,1,28.04451584815979,8,2.9373081400990486,1.5,6.378781050443649,4.5
1709990,Illinois,North Central,Chicago Ridge School District 127-5,1801,31.342124938964844,43.5815155506134,14,35.10197103023529,6,4.030522331595421,2,7.6199740171432495,4.5,8.495280146598816,5.5,3.3870071172714233,3.5
1710200,Illinois,North Central,Cicero School District 99,18982,20.992951095104218,41.65889918804169,3.5,34.31146442890167,2,10.051291435956955,1,22.244635224342346,3,3.002844750881195,1,13.512802124023438,2.5
1710240,Illinois,North Central,North Wayne Community Unit School District 200,374,13.99594247341156,7.339449226856232,3.5,24.726660549640656,5,1.35790491476655,2,18.799999356269836,11.5,4.545454680919647,4.5,0,3
1710290,Illinois,North Central,Cissna Park Community Unit School District 6,290,11.983471363782883,27.426159381866455,14,25.521472096443176,5.5,0,2,7.360406219959259,8.5,0.3448275849223137,2,0,4
1710340,Illinois,North Central,Clay City Community Unit District 10,342,13.924050331115723,40.79422354698181,19.5,28.40336263179779,7.5,2.792140655219555,3,23.232322931289673,13.5,9.941520541906357,7,0,3
1710380,Illinois,North Central,Skokie School District 73-5,1813,11.87739446759224,11.180832982063293,6,26.644939184188843,4,2.9684601351618767,2,0.4143646452575922,1,5.350248143076897,5.5,3.5852178931236267,4
1710410,Illinois,North Central,Central Community Unit School District 4,1134,12.00396791100502,24.337585270404816,6.5,26.434841752052307,3.5,2.449505776166916,1.5,9.979905933141708,5,2.5573192164301872,1.5,0.6172839552164078,1.5
1710440,Illinois,North Central,Clinton Community Unit School District 15,1969,13.326109945774078,28.846153616905212,7.5,28.422468900680542,3.5,0.8425811305642128,1,11.912944167852402,5,4.977145791053772,2,0,1
1710470,Illinois,North Central,Community Consolidated School District 93,5782,9.423654526472092,24.02622401714325,5,28.38505208492279,2,4.103726148605347,1,3.9417073130607605,2,3.7530265748500824,1.5,5.638187378644943,2.5
1710530,Illinois,North Central,Coal City Community Unit School District 1,1942,6.955692917108536,17.43227392435074,6.5,26.817506551742554,4,1.0699001140892506,1,5.619768798351288,4,2.9351184144616127,2,0,1
1710570,Illinois,North Central,Cobden School Unit District 17,501,17.17352420091629,53.62997651100159,24,25.067204236984253,7,3.0704814940690994,3,17.495986819267273,9.5,5.788423120975494,4,0.3992015961557627,2
1710650,Illinois,North Central,Collinsville Community Unit School District 10,6902,16.929738223552704,31.9191575050354,6.5,30.906176567077637,2.5,2.047114446759224,1,11.008135229349136,4,4.549406096339226,1.5,1.9559547305107117,1
1710690,Illinois,North Central,Colona School District 190,445,17.543859779834747,24.173027276992798,22,36.568957567214966,9.5,0,1,9.42028984427452,11.5,0,1.5,0,2.5
1710740,Illinois,North Central,Columbia Community Unit School District 4,2471,3.2861705869436264,16.452328860759735,5,22.837746143341064,3.5,0.15390535118058324,0.5,1.0191846638917923,1,2.9542695730924606,2,1.133144460618496,1.5
1710790,Illinois,North Central,Hamilton County Community Unit School District 10,1305,17.21183806657791,20.135363936424255,8,22.38982617855072,4.5,0.34289276227355003,1,13.0911186337471,10,5.593869835138321,4.5,0,1
1710800,Illinois,North Central,Oakwood Community Unit School District 76,872,17.268292605876923,42.52336323261261,10.5,25.41300654411316,3.5,0.8899676613509655,1,18.320611119270325,12,4.243119433522224,2,0,1.5
1710820,Illinois,North Central,Westville Community Unit School District 2,1342,22.14411199092865,49.390244483947754,14,32.30403661727905,5.5,2.1349599584937096,2,17.183907330036163,11,1.7883755266666412,1.5,5.514157935976982,6.5
1710830,Illinois,North Central,Triopia Community Unit School District 27,345,11.515151709318161,16.835017502307892,8,17.791898548603058,4,0.8088978938758373,1.5,8.296943455934525,4,9.85507220029831,7,0,3
1710860,Illinois,North Central,Cornell Community Consolidated School District 426,140,20.000000298023224,16.07142835855484,12,18.706293404102325,4,2.1551724523305893,3.5,11.386138945817947,12.5,5.000000074505806,7,0,8
1710950,Illinois,North Central,Ford Heights School District 169,731,38.54389786720276,85.95944046974182,15,19.694867730140686,9,4.4516827911138535,4,21.251241862773895,11.5,6.155950576066971,4.5,0,1.5
1710980,Illinois,North Central,Coulterville Unit School District 1,169,15.555556118488312,12.582781910896301,12.5,22.05607444047928,7,0.671140942722559,2,11.510791629552841,7.5,4.1420117020606995,4,0,6.5
1711010,Illinois,North Central,Country Club Hills School District 160,2393,25.645872950553894,51.02221965789795,14,17.979875206947327,6,3.019378148019314,3,4.856433719396591,4,0,0.5,0,0.5
1711100,Illinois,North Central,Crab Orchard Community Unit School District 3,376,11.922141164541245,15.789473056793213,9.5,20.41366845369339,5.5,2.4520255625247955,3,25.23190975189209,13.5,3.4574467688798904,4,0,3
1711220,Illinois,North Central,Creston Community Consolidated School District 161,116,5.454545468091965,44.999998807907104,22,28.177964687347412,6.5,2.122015878558159,4.5,13.966479897499084,14.5,0,6.5,0,9.5
1711250,Illinois,North Central,Crete-Monee Community Unit School District 201-U,5085,14.989958703517914,44.640037417411804,9,23.837056756019592,3,0.2869996940717101,0.5,6.880665570497513,3,3.4218288958072662,1.5,0,0.5
1711290,Illinois,North Central,Creve Coeur School District 76,652,21.26348167657852,47.843137383461,28,42.48471260070801,8.5,1.514563150703907,2,11.394891887903214,9.5,17.79141128063202,16,0,2.5
1711350,Illinois,North Central,Crystal Lake Community Consolidated School District 47,12086,6.558603793382645,17.34582483768463,3,30.969172716140747,2,1.295896340161562,0.5,3.6357827484607697,1.5,3.6984942853450775,1,1.729273609817028,1
1711370,Illinois,North Central,Community High School District 155,17734,4.91676926612854,17.43876039981842,2.5,29.108890891075134,1.5,1.1850738897919655,0.5,2.8457945212721825,1,3.721664473414421,1,1.3138603419065475,0.5
1711400,Illinois,North Central,Fulton County Community Unit School District 3,497,17.65872985124588,61.01694703102112,16,21.61571979522705,5.5,0.7225433364510536,1.5,18.60119104385376,14.5,4.22535203397274,5,0,2
1711520,Illinois,North Central,Cypress School District 64,216,17.92452782392502,21.42857164144516,11.5,22.22222238779068,8.5,0.8695651777088642,4,20.567375421524048,14.5,3.7037037312984467,2.5,0,5
1711610,Illinois,North Central,Dakota Community Unit School District 201,846,11.09725683927536,35.49618422985077,11.5,21.690014004707336,3.5,0.7150715216994286,1,2.4131273850798607,2,4.609929025173187,2.5,0,1.5
1711700,Illinois,North Central,Dalzell School District 98,90,13.698630034923553,30.379745364189148,21,34.285715222358704,6,0,4,12.389380484819412,14,0,8.5,0,12
1711730,Illinois,North Central,Damiansville School District 62,142,8.33333358168602,20.155039429664612,12,23.18548411130905,13,1.2422360479831696,4,11.11111119389534,11.5,1.4084506779909134,4.5,0,7.5
1711790,Illinois,North Central,Danville Community Consolidated School District 118,6649,34.00031924247742,55.23923635482788,7,30.555349588394165,2.5,1.9331695511937141,1,22.932851314544678,5.5,7.098811864852905,2,2.5567755103111267,2.5
1711850,Illinois,North Central,Decatur School District 61,10110,34.66282784938812,51.604002714157104,5.5,30.49463927745819,1.5,1.351399440318346,0.5,11.913875490427017,2.5,8.971315622329712,2,0.3363006981089711,0.5
1711880,Illinois,North Central,Deer Creek-Mackinaw Community Unit School District 701,1102,5.128205195069313,18.702702224254608,11.5,19.51994299888611,3.5,0.5113900639116764,1,1.1463250033557415,1,5.353901907801628,3,0,1.5
1711910,Illinois,North Central,Deer Park Community Consolidated School District 82,128,15.942029654979706,13.274335861206055,12.5,25.290697813034058,7.5,0,4,8.749999850988388,12,1.5625,5.5,0,8.5
1711980,Illinois,North Central,Deerfield School District 109,4474,2.5337837636470795,14.133591949939728,4,27.180111408233643,3,0.35303346812725067,0.5,1.3394495472311974,1.5,4.023245349526405,1.5,0.5140813533216715,0.5
1712000,Illinois,North Central,DeKalb Community Unit School District 428,7224,17.691224813461304,45.17543911933899,7,36.752501130104065,3,2.1608643233776093,1,6.877055764198303,3.5,7.198227941989899,3,3.253045305609703,2
1712030,Illinois,North Central,DeLand-Weldon Community Unit School District 57,190,18.40796023607254,26.0606050491333,9,32.968536019325256,7,2.253032848238945,3.5,8.076923340559006,7.5,6.315789371728897,8,0,6
1712060,Illinois,North Central,Delavan Community Unit School District 703,463,10.973084717988968,26.829269528388977,11,24.388185143470764,4.5,1.1009174399077892,2,18.627451360225677,10.5,7.775378227233887,7,0,2.5
1712090,Illinois,North Central,Depue Community Unit School District 103,402,15.15151560306549,15.561224520206451,8.5,25.03160536289215,7,7.544141262769699,4.5,28.1632661819458,13,3.4825868904590607,3.5,19.402985274791718,11.5
1712120,Illinois,North Central,Des Plaines Community Consolidated School District 62,7490,12.877820432186127,30.28261959552765,6.5,28.416064381599426,2,2.8992854058742523,1,11.041465401649475,4,3.324432671070099,1.5,10.467289388179779,3.5
1712150,Illinois,North Central,De Soto Consolidated School District 86,352,16.260161995887756,55.14950156211853,26,23.248407244682312,5,0.36496350076049566,1.5,7.287449389696121,5,1.1363636702299118,2.5,0,3
1712210,Illinois,North Central,Diamond Lake School District 76,1742,13.783270120620728,41.85463786125183,19,31.533172726631165,4.5,6.170212849974632,3,16.43269956111908,11.5,3.329506143927574,3.5,7.405281066894531,6.5
1712240,Illinois,North Central,Dieterich Community Unit School District 30,441,14.04358297586441,39.32291567325592,16,29.673093557357788,4.5,6.2227074056863785,4.5,9.315068274736404,6,4.535147547721863,3.5,0,2.5
1712270,Illinois,North Central,Dimmick Community Consolidated School District 175,246,14.465409517288208,13.389120995998383,9,31.614655256271362,5.5,0,2,6.666667014360428,6.5,7.31707289814949,6,0,4.5
1712330,Illinois,North Central,Dixon Unit School District 170,2906,13.310104608535767,26.7410546541214,7,26.13682448863983,3,1.3268720358610153,1,2.8502415865659714,2,5.058499798178673,3,0.4129387438297272,1
1712420,Illinois,North Central,Dolton School District 149,5097,28.810572624206543,62.99905180931091,6,24.965018033981323,4,2.16052308678627,1,21.013742685317993,5,3.492250293493271,1.5,0.49048461951315403,0.5
1712450,Illinois,North Central,Dolton School District 148,3877,32.81798958778381,75.3566026687622,7.5,22.449930012226105,3.5,2.3209383711218834,1,21.298035979270935,8,2.708279527723789,1.5,0,0.5
1712480,Illinois,North Central,Dongola School Unit District 66,418,20.666666328907013,30.346819758415222,15.5,16.445623338222504,5.5,3.825857490301132,4,32.27345049381256,10.5,10.526315867900848,7.5,0,2.5
1712510,Illinois,North Central,Donovan Community Unit School District 3,338,14.166666567325592,34.9152535200119,13,30.856552720069885,6,2.1352313458919525,2.5,11.614172905683517,6.5,8.579881489276886,4.5,0,3.5
1712540,Illinois,North Central,Downers Grove Grade School District 58,8869,4.270144551992416,16.170158982276917,3,25.59715211391449,1.5,0.547918863594532,0.5,4.411023482680321,2,2.1873943507671356,1,1.0936971753835678,1
1712570,Illinois,North Central,Community High School District 99,17060,5.5482663214206696,21.08076363801956,3,26.265710592269897,1,1.1990830302238464,0.5,6.199872866272926,2,3.552168980240822,0.5,2.860492467880249,1
1712700,Illinois,North Central,Dunlap Community Unit School District 323,5254,6.487265974283218,22.06582874059677,8,15.01479297876358,2.5,1.6120128333568573,1,2.9301924630999565,3,1.2942519970238209,1,1.71298049390316,1.5
1712720,Illinois,North Central,Dupo Community Unit School District 196,1331,17.153628170490265,50.9737491607666,17,39.36381638050079,9,2.933124825358391,3,20.331695675849915,14.5,4.1322313249111176,4,0,1
1712760,Illinois,North Central,Du Quoin Community Unit School District 300,1429,24.04526174068451,40.67663252353668,12.5,28.366684913635254,5.5,0.963438767939806,1,4.994796961545944,4,10.426872223615646,6.5,0,1
1712810,Illinois,North Central,Durand Community Unit School District 322,648,9.58268940448761,16.929133236408234,8,27.11416482925415,6,3.1040778383612633,2.5,4.6855732798576355,5,3.395061567425728,3,0,1.5
1712840,Illinois,North Central,Dwight Common School District 232,679,12.523719668388367,15.773354470729828,11,26.478150486946106,5.5,0.4710315726697445,1,9.147609025239944,10,12.371134012937546,7.5,0,1.5
1712870,Illinois,North Central,Dwight Township High School District 230,719,12.703582644462585,16.450215876102448,10.5,26.239418983459473,5,0.44503784738481045,1,10.13779491186142,10.5,11.682892590761185,7.5,0,2
1712930,Illinois,North Central,Earlville Community Unit School District 9,425,18.244802951812744,32.692307233810425,18.5,34.4620019197464,5.5,2.287282794713974,2.5,9.191176295280457,10,4.470588266849518,3,0.4705882165580988,2.5
1712960,Illinois,North Central,East Alton School District 13,1227,29.26829159259796,39.12009596824646,26.5,30.805829167366028,8,1.7771083861589432,2,1.0638297535479069,1.5,14.180928468704224,9,0,1
1712990,Illinois,North Central,East Alton-Wood River Community High School District 14,2289,20.000000298023224,43.02957057952881,16,28.36320996284485,5,1.767151802778244,1.5,3.301587328314781,2.5,12.319790571928024,5.5,0,0.5
1713050,Illinois,North Central,East Dubuque Community Unit School District 119,634,8.36707130074501,16.52892529964447,8.5,32.9573929309845,6,1.0596765205264091,1,11.028631776571274,10,2.5236593559384346,3,0,1.5
1713140,Illinois,North Central,East Maine School District 63,4877,15.349707007408142,25.834083557128906,7,29.210594296455383,2.5,6.412313878536224,1.5,7.834506779909134,4,1.8864056095480919,1.5,17.12118089199066,5.5
1713170,Illinois,North Central,East Moline School District 37,4208,26.059940457344055,38.24485242366791,9,28.06532084941864,3,1.9713595509529114,1,14.171524345874786,6,4.871673136949539,2,7.628326863050461,3.5
1713230,Illinois,North Central,East Peoria Community High School District 309,2911,11.44435703754425,27.47875452041626,6.5,30.933499336242676,3,0.823603942990303,1,9.383753687143326,3.5,5.35898320376873,3.5,0.7214015815407038,1
1713240,Illinois,North Central,East Peoria School District 86,2207,13.253012299537659,24.94736909866333,7,28.306108713150024,4,0.5603667814284563,0.5,7.562500238418579,3.5,3.307657316327095,2,0.9515179321169853,1.5
1713260,Illinois,North Central,East Prairie School District 73,587,12.418300658464432,3.863636404275894,5.5,33.411213755607605,10.5,3.235294297337532,3.5,0,1.5,2.89608184248209,4,24.19080138206482,18
1713290,Illinois,North Central,Richland County Community Unit School District 1,2578,19.695816934108734,32.622504234313965,8.5,27.451789379119873,3,0.4305704962462187,0.5,4.6672191470861435,2.5,7.602792978286743,3.5,0,0.5
1713320,Illinois,North Central,East St. Louis School District 189,7049,41.477519273757935,85.22983193397522,3.5,30.698078870773315,3.5,1.8904507160186768,1,43.53620111942291,7.5,5.475953966379166,2.5,0.19860973116010427,0.5
1713370,Illinois,North Central,Edgar County Community Unit District 6,241,13.20754736661911,14.63414579629898,12.5,20.000000298023224,5,0.3250270849093795,1.5,16.034986078739166,13,2.489626593887806,2.5,0,4.5
1713410,Illinois,North Central,Edinburg Community Unit School District 4,275,14.84098881483078,38.49056661128998,17.5,24.782608449459076,5,0,1.5,9.248554706573486,8,8.727272599935532,5.5,0,4
1713440,Illinois,North Central,Lindop School District 92,587,17.991632223129272,82.7740490436554,9.5,26.516157388687134,10.5,0,1,1.833740808069706,2.5,20.783644914627075,18,0,2
1713500,Illinois,North Central,Edwards County Community Unit School District 1,1014,12.461695820093155,22.65446186065674,8.5,24.240204691886902,3.5,0.6425702944397926,1,5.086013302206993,3,4.635108634829521,2.5,0.19723866134881973,1.5
1713530,Illinois,North Central,Edwardsville Community Unit School District 7,8813,6.08878955245018,23.895607888698578,4,28.30391824245453,2,0.889790803194046,0.5,3.969787433743477,2,6.025189906358719,2,0.1815499854274094,0.5
1713560,Illinois,North Central,Effingham Community Unit School District 40,3490,13.400489091873169,34.204354882240295,8,33.91667604446411,3,1.9607843831181526,1,10.656934231519699,6,7.3065899312496185,3,0,0.5
1713590,Illinois,North Central,Egyptian Community Unit School District 5,409,34.61538553237915,32.28070139884949,16,33.57740640640259,11.5,3.030303120613098,3,52.339690923690796,15.5,3.911980614066124,3.5,0,2.5
1713660,Illinois,North Central,Eldorado Community Unit School District 4,949,30.547264218330383,33.86004567146301,12.5,22.67337441444397,4.5,1.869465410709381,2,26.352640986442566,13.5,16.96522682905197,11,0,1.5
1713710,Illinois,North Central,School District U-46,41176,10.833656042814255,25.506997108459473,2.5,28.84409725666046,1,4.57259826362133,0.5,10.574966669082642,1.5,3.9780452847480774,1,7.560229301452637,1.5
1713770,Illinois,North Central,Community Consolidated School District 59,9704,12.308444827795029,21.06584459543228,5,28.651371598243713,2,4.403770342469215,1,20.913247764110565,6,4.791838303208351,2,13.829348981380463,3.5
1713860,Illinois,North Central,Elverado Community Unit School District 196,459,20.46332061290741,26.365795731544495,11,30.788591504096985,5,1.8953068181872368,2,27.375885844230652,15.5,6.31808266043663,5.5,0,2.5
1713920,Illinois,North Central,Tri-Valley Community Unit School District 3,1153,1.8484288826584816,8.49141851067543,3.5,25.427260994911194,5.5,2.36065573990345,2.5,7.469717413187027,8.5,2.7753686532378197,2.5,0,1
1713940,Illinois,North Central,DuPage High School District 88,12948,9.703703969717026,29.34194505214691,4.5,29.82664704322815,1.5,4.302796721458435,1,8.535514026880264,2.5,4.464009776711464,1.5,7.78498575091362,2
1713970,Illinois,North Central,Elmhurst School District 205,9739,3.736412897706032,14.428587257862091,2.5,24.809639155864716,2,1.3889720663428307,0.5,2.068702317774296,1,2.833966538310051,1,2.5464626029133797,1.5
1714050,Illinois,North Central,Elmwood Community Unit School District 322,708,8.277703821659088,32.11143612861633,17,19.591836631298065,5.5,0.9797518141567707,1.5,4.509582743048668,5,0,1,0,1.5
1714100,Illinois,North Central,Elmwood Park Community Unit School District 401,3945,12.460064142942429,33.23042392730713,8,31.327882409095764,3,2.567157708108425,1.5,7.269538193941116,3.5,1.6983523964881897,1.5,5.120405554771423,3
1714160,Illinois,North Central,Elwood Community Consolidated School District 203,583,11.007025837898254,33.484163880348206,14.5,23.0158731341362,5,1.6393441706895828,2,15.318627655506134,15.5,4.802744463086128,5,0.6861063651740551,2
1714220,Illinois,North Central,Harmony Emge School District 175,1636,16.38115644454956,33.1766277551651,13,33.07819664478302,5,0,0.5,17.894737422466278,11.5,4.156479239463806,3.5,0,1
1714250,Illinois,North Central,Emmons School District 33,624,6.15384615957737,11.86736449599266,9.5,34.80023145675659,8,0,1,0.9790210053324699,2,4.326923191547394,3.5,0,2
1714350,Illinois,North Central,Erie Community Unit School District 1,560,9.180327504873276,34.61538553237915,21.5,21.603427827358246,5.5,0,1,8.80989208817482,8,2.678571455180645,2.5,0,2
1714410,Illinois,North Central,Eswood Community Consolidated District 269,171,13.913042843341827,20.129869878292084,8,20.05208283662796,7,5.821917951107025,7.5,12.121212482452393,9,5.263157933950424,5,4.093567281961441,8.5
1714430,Illinois,North Central,Eureka Community Unit District 140,1809,6.4858488738536835,15.360501408576965,7,29.837903380393982,5,0.8837707340717316,1,8.777555078268051,5,6.633499264717102,3.5,0,1
1714460,Illinois,North Central,Evanston Community Consolidated School District 65,12386,9.37667191028595,28.108924627304077,4,23.932133615016937,2,1.8326977267861366,0.5,6.120992079377174,2,3.810754045844078,1,3.713870421051979,2
1714490,Illinois,North Central,Evanston Township High School District 202,12386,7.483422756195068,28.108924627304077,4,23.932133615016937,2,1.8326977267861366,0.5,6.120992079377174,2,3.810754045844078,1,3.713870421051979,2
1714550,Illinois,North Central,Evergreen Park Elementary School District 124,3680,10.233788937330246,28.030303120613098,6,22.84080684185028,3,0.8145184256136417,1,14.832736551761627,5.5,4.592391476035118,2.5,2.5815216824412346,3
1714580,Illinois,North Central,Evergreen Park Community High School District 231,3680,6.703910976648331,28.030303120613098,6,22.84080684185028,3,0.8145184256136417,1,14.832736551761627,5.5,4.592391476035118,2.5,2.5815216824412346,3
1714640,Illinois,North Central,Ewing Northern Community Consolidated District 115,285,16.818182170391083,11.50442510843277,6.5,26.944443583488464,6,3.344481438398361,3.5,11.081080883741379,5,10.526315867900848,8.5,0,4
1714710,Illinois,North Central,Fairfield Public School District 112,1066,31.531530618667603,46.46996855735779,11.5,21.22448980808258,4,2.4040186777710915,2.5,16.629546880722046,9.5,14.72795456647873,8.5,0,1.5
1714760,Illinois,North Central,Fairmont School District 89,512,23.548386991024017,62.745100259780884,13.5,36.097562313079834,6.5,3.965631127357483,2,22.922252118587494,16,6.8359375,6.5,0,2
1714820,Illinois,North Central,Skokie-Fairview School District 72,869,9.771987050771713,6.2579818069934845,6,23.57274442911148,5,4.125837981700897,3,15.243902802467346,11,0,1,18.527042865753174,12.5
1714940,Illinois,North Central,Farrington Community Consolidated School District 99,102,11.666666716337204,22.340425848960876,21,25.206610560417175,10,2.752293646335602,7.5,35.29411852359772,23.5,13.725490868091583,17.5,0,11
1715030,Illinois,North Central,Fenton Community High School District 100,4704,9.5238097012043,35.334599018096924,8.5,28.3767431974411,2.5,5.117687210440636,1.5,6.850778311491013,2.5,3.996598720550537,3,15.412415564060211,6.5
1715090,Illinois,North Central,Field Community Consolidated School District 3,432,12.800000607967377,23.204420506954193,11,20.19543945789337,4.5,0.8571428246796131,1.5,10.064934939146042,9,2.3148147389292717,2.5,0,2.5
1715100,Illinois,North Central,Fieldcrest Community Unit School District 6,1111,11.276794224977493,27.564767003059387,8.5,26.726830005645752,3.5,0.8741923607885838,1,5.1893409341573715,3.5,4.320431873202324,3,1.080107968300581,2
1715180,Illinois,North Central,Fisher Community Unit School District 1,624,10.679611563682556,41.73386991024017,18,22.397299110889435,4.5,1.3931888155639172,2,15.041127800941467,10.5,2.4038461968302727,1.5,0,2
1715400,Illinois,North Central,Flora Community Unit School District 35,1461,17.707568407058716,48.82017970085144,13,16.92395657300949,4,2.340549975633621,2.5,17.489270865917206,14.5,5.133470147848129,3,0,1
1715420,Illinois,North Central,Flossmoor School District 161,4545,11.30191683769226,38.20836544036865,10.5,20.889708399772644,3,0.6621673237532377,0.5,9.573542326688766,5.5,2.7062706649303436,2,1.2541254051029682,1.5
1715450,Illinois,North Central,Forest Park School District 91,1264,14.110429584980011,47.703179717063904,13.5,16.72971397638321,3.5,1.5741391107439995,1.5,3.3245380967855453,3.5,4.667721688747406,4,2.610759437084198,3
1715480,Illinois,North Central,Forest Ridge School District 142,2623,12.741546332836151,35.895371437072754,11,25.899094343185425,3,1.5024757012724876,1.5,1.613885536789894,1.5,3.431185707449913,1.5,0.6862371228635311,1
1715490,Illinois,North Central,Forrestville Valley Community Unit School District 221,982,9.068010002374649,19.22639310359955,8,25.170615315437317,4,1.209135726094246,1.5,14.840182662010193,9,5.804480612277985,3,0.8146639913320541,2
1715630,Illinois,North Central,Fox Lake Grade School District 114,859,12.602739036083221,41.58940315246582,13.5,29.90291118621826,5.5,1.1330698616802692,1,1.958136446774006,2.5,7.566938549280167,5.5,0,1.5
1715660,Illinois,North Central,Fox River Grove Consolidated School District 3,621,5.421686917543411,27.042800188064575,23.5,27.056896686553955,7,1.2820512987673283,2,2.065613679587841,3,1.9323671236634254,2.5,2.5764895603060722,4
